From	To
Q13017	ARHGAP5
Q8NFH3	NUP43
Q9NZR2	LRP1B
O14494	PLPP1
P23381	WARS1
Q96G30	MRAP2
Q8N109	KIR2DL5A
P51693	APLP1
Q9H8K7	PAAT
Q8IZV2	CMTM8
Q06828	FMOD
Q502W6	VWA3B
P45954	ACADSB
Q9UK11	ZNF223
Q96DR7	ARHGEF26
P62241	RPS8
Q9BRT6	LLPH
P58557	YBEY
O75317	USP12
Q9ULW8	PADI3
Q8WWF1	C1orf54
P58511	SMIM11
Q8TB61	SLC35B2
Q8N7C0	LRRC52
Q8NBQ7	AQP11
Q02539	H1-1
Q9H6X2	ANTXR1
Q8IZS8	CACNA2D3
Q9NPI9	KCNJ16
Q8IV16	GPIHBP1
Q96K19	RNF170
Q6IS14	EIF5AL1
A2VEC9	SSPOP
Q15846	CLUL1
P10620	MGST1
P57071	PRDM15
Q9BT49	THAP7
P62318	SNRPD3
Q969H8	MYDGF
Q96A00	PPP1R14A
P05120	SERPINB2
P34096	RNASE4
P12273	PIP
O60636	TSPAN2
P60763	RAC3
Q7KYR7	BTN2A1
Q7Z5R6	APBB1IP
Q8IZU2	WDR17
Q5H8A4	PIGG
Q8IXH6	TP53INP2
P04083	ANXA1
O75586	MED6
P49747	COMP
P32238	CCKAR
Q8WY22	BRI3BP
O75815	BCAR3
O14672	ADAM10
Q6NXR0	IRGC
Q9UD71	PPP1R1B
Q9NUP7	TRMT13
P17252	PRKCA
Q9ULX5	RNF112
Q92764	KRT35
Q9H5I1	SUV39H2
P0CB48	UBTFL6
P13688	CEACAM1
O60235	TMPRSS11D
O95153	TSPOAP1
Q8IWR1	TRIM59
Q96RL7	VPS13A
P35658	NUP214
Q12860	CNTN1
Q8TAU0	NKX2-3
Q8WWY3	PRPF31
Q6NXT6	TAPT1
P17655	CAPN2
Q9Y2U2	KCNK7
Q02224	CENPE
Q13487	SNAPC2
Q96T58	SPEN
P19320	VCAM1
Q15527	SURF2
Q06124	PTPN11
Q643R3	LPCAT4
Q9UF33	EPHA6
Q9BTT0	ANP32E
A0A1B0GXF2	TRBV7-2
Q92558	WASF1
P40763	STAT3
Q8WWR9	PPDPFL
Q9UKV0	HDAC9
P34981	TRHR
O60613	SELENOF
Q8IVG5	SAMD9L
Q8N7C7	RNF148
Q8N3Z0	PRSS35
Q92626	PXDN
Q8TDH9	BLOC1S5
O43313	ATMIN
Q6S5L8	SHC4
Q9H2X9	SLC12A5
P05976	MYL1
Q99501	GAS2L1
P17482	HOXB9
P51808	DYNLT3
Q9UK53	ING1
Q96FF9	CDCA5
P20963	CD247
P0CAT3	TLX1NB
Q15582	TGFBI
Q96PU5	NEDD4L
Q9NZ63	C9orf78
P42356	PI4KA
Q2HXU8	CLEC12B
Q9Y2Q5	LAMTOR2
Q9H8W5	TRIM45
Q9UKM9	RALY
Q9NXF1	TEX10
Q9UJT0	TUBE1
O60361	NME2P1
O00585	CCL21
Q13418	ILK
Q8IX18	DHX40
Q02779	MAP3K10
A2A3N6	PIPSL
Q5T753	LCE1E
Q9Y2H6	FNDC3A
Q5VWW1	C1QL3
Q6NXS1	PPP1R2B
Q8NG48	LINS1
Q7Z3J3	RGPD4
Q9BWV1	BOC
P22894	MMP8
P83876	TXNL4A
Q8NGB9	OR4F6
Q6PKC3	TXNDC11
O43290	SART1
Q16790	CA9
Q9Y6M7	SLC4A7
P20142	PGC
Q96GM5	SMARCD1
Q09328	MGAT5
Q9Y312	AAR2
Q9H222	ABCG5
Q68CQ7	GLT8D1
Q96F86	EDC3
Q9BQY9	DBNDD2
Q9H400	LIME1
Q8TBY8	PMFBP1
Q9Y5A7	NUB1
Q15554	TERF2
P15502	ELN
Q9BUI4	POLR3C
Q9NQ88	TIGAR
O15060	ZBTB39
Q14656	TMEM187
Q9Y2H0	DLGAP4
O60309	LRRC37A3
P49593	PPM1F
Q96RI8	TAAR6
Q96J01	THOC3
Q13191	CBLB
Q96E39	RBMXL1
Q9H2X0	CHRD
Q99677	LPAR4
Q8TF42	UBASH3B
Q8N4P6	LRRC71
Q9H6S1	AZI2
Q9UHI5	SLC7A8
Q8IXQ4	GPALPP1
P48378	RFX2
Q8ND25	ZNRF1
Q8NI27	THOC2
Q9NYP8	C21orf62
Q8NHP7	EXD1
Q8NG41	NPB
O14561	NDUFAB1
Q8TDD1	DDX54
Q9BX70	BTBD2
Q9H1K4	SLC25A18
P50135	HNMT
P15382	KCNE1
O75319	DUSP11
Q92529	SHC3
O00194	RAB27B
P17542	TAL1
Q86TJ5	ZNF554
P18084	ITGB5
Q92904	DAZL
Q9NWK9	ZNHIT6
Q8N140	EID3
Q9NTM9	CUTC
Q15399	TLR1
Q9NPH9	IL26
Q9UQ13	SHOC2
O00292	LEFTY2
Q13148	TARDBP
Q86UY6	NAA40
Q3C1V1	C11orf91
Q14515	SPARCL1
Q9NZH6	IL37
Q6ZT12	UBR3
Q9BV99	LRRC61
P45984	MAPK9
P51530	DNA2
P78560	CRADD
Q5VT66	MTARC1
Q8IY21	DDX60
Q9H1X1	RSPH9
Q99633	PRPF18
P01215	CGA
Q96I24	FUBP3
Q15121	PEA15
Q9Y6Z5	AFDN-DT
Q9NVK5	FGFR1OP2
Q9NWF9	RNF216
Q6UXZ4	UNC5D
Q9BY11	PACSIN1
Q9H0A6	RNF32
O96011	PEX11B
Q13084	MRPL28
Q8NBF2	NHLRC2
Q9BYX4	IFIH1
Q86VR8	FJX1
O75309	CDH16
Q15431	SYCP1
Q9BXM7	PINK1
Q9UNT1	RABL2B
Q8NFQ8	TOR1AIP2
Q9Y3T9	NOC2L
Q04759	PRKCQ
P07339	CTSD
O75063	FAM20B
Q8TAA3	PSMA8
O60563	CCNT1
P52564	MAP2K6
P30101	PDIA3
Q99102	MUC4
Q86SX6	GLRX5
P08133	ANXA6
A4D126	CRPPA
Q13237	PRKG2
Q8WV22	NSMCE1
Q969W3	FAM104A
P21675	TAF1
Q9BZH6	WDR11
Q9UKA8	RCAN3
Q96DD0	LRRC39
Q9P258	RCC2
Q13536	MIR9-1HG
Q8IZD9	DOCK3
Q96EZ8	MCRS1
Q96EP5	DAZAP1
Q9Y4P3	TBL2
Q8TER5	ARHGEF40
Q9NXU5	ARL15
P12035	KRT3
P55209	NAP1L1
Q16548	BCL2A1
O75161	NPHP4
Q8NGT9	OR2A1
Q8NGT9	OR2A42
P26651	ZFP36
Q96LT9	RNPC3
O14519	CDK2AP1
Q9NZJ4	SACS
Q6P1Q0	LETMD1
P34995	PTGER1
Q5CZC0	FSIP2
Q9BRP0	OVOL2
Q9HBG6	IFT122
Q15697	ZNF174
A9YTQ3	AHRR
P26951	IL3RA
Q8NBP7	PCSK9
Q6PCT2	FBXL19
Q9Y6J6	KCNE2
Q9NRM2	ZNF277
Q8IWX5	SGPP2
Q5VZK9	CARMIL1
P29317	EPHA2
P08240	SRPRA
Q9UBW7	ZMYM2
Q96S42	NODAL
Q96E66	LRRC51
P51814	ZNF41
Q03395	ROM1
P32320	CDA
Q9BWN1	PRR14
P63027	VAMP2
O60548	FOXD2
Q9BWX5	GATA5
Q8NA29	MFSD2A
P35542	SAA4
P41586	ADCYAP1R1
Q8WU39	MZB1
Q9Y5Y9	SCN10A
Q8N7U6	EFHB
Q96LI9	CXorf58
P28715	ERCC5
Q8N7W2	BEND7
P62955	CACNG7
Q9BTD3	TMEM121
Q6URK8	TEPP
Q92945	KHSRP
Q96TA1	NIBAN2
P63162	SNRPN
Q9UHW5	GPN3
Q9NQE9	HINT3
Q06432	CACNG1
Q86UQ8	NFE4
Q5T4H9	MIR1915HG
P49674	CSNK1E
Q9HBL0	TNS1
Q8NEZ3	WDR19
Q86WB0	ZC3HC1
Q9H0T7	RAB17
Q5DID0	UMODL1
P78352	DLG4
P20594	NPR2
Q92841	DDX17
O14910	LIN7A
Q86WN2	IFNE
Q13503	MED21
Q9Y2J4	AMOTL2
O75841	UPK1B
Q92851	CASP10
P16415	ZNF823
Q9Y442	YWHAH-AS1
Q15170	TCEAL1
Q9H6A0	DENND2D
P08138	NGFR
Q13361	MFAP5
Q9NPG2	NGB
Q15761	NPY5R
O75882	ATRN
Q8N6Y0	USHBP1
Q8NCS7	SLC44A5
P05107	ITGB2
Q9H1Y0	ATG5
Q969V4	TEKT1
P55008	AIF1
Q96MN2	NLRP4
P98066	TNFAIP6
Q04725	TLE2
O75155	CAND2
P08727	KRT19
O43423	ANP32C
Q9UHF7	TRPS1
O00398	P2RY10
P56385	ATP5ME
P11912	CD79A
P21506	ZNF10
Q6KF10	GDF6
Q99731	CCL19
Q9UN70	PCDHGC3
Q8TD07	RAET1E
Q9HBH0	RHOF
Q9H078	CLPB
Q9NWC5	TMEM45A
Q8N635	MEIOB
P22059	OSBP
Q5T0D9	TPRG1L
O43854	EDIL3
O75865	TRAPPC6A
Q9Y592	CEP83
O14893	GEMIN2
Q8N474	SFRP1
P29144	TPP2
Q9UGU5	HMGXB4
O95271	TNKS
Q9NPI6	DCP1A
Q9BYM8	RBCK1
Q6P5X7	TMEM71
P11142	HSPA8
Q15042	RAB3GAP1
P15313	ATP6V1B1
Q96D96	HVCN1
P10644	PRKAR1A
P28907	CD38
Q9H4A3	WNK1
Q8IYT1	GARIN4
Q9H6A9	PCNX3
Q567U6	CCDC93
Q86Y91	KIF18B
Q9UN75	PCDHA12
Q5D0E6	DALRD3
Q69YI7	NAIF1
Q9UPR5	SLC8A2
Q7Z4K8	TRIM46
Q76LX8	ADAMTS13
Q9UBI9	HECA
P98170	XIAP
Q9GZY8	MFF
P06746	POLB
Q9BZF3	OSBPL6
Q13099	IFT88
Q9BRH9	ZNF251
Q92918	MAP4K1
Q6UWF3	SCIMP
P61018	RAB4B
Q9Y4F5	CEP170B
O60749	SNX2
O75888	TNFSF13
O00548	DLL1
Q9UGY1	NOL12
Q8IVE3	PLEKHH2
Q8IV20	LACC1
Q9HAB8	PPCS
P06276	BCHE
P50454	SERPINH1
Q7RTU3	OLIG3
P36404	ARL2
A8MTL3	RNF212B
Q14332	FZD2
Q99879	H2BC14
Q8TE57	ADAMTS16
Q15772	SPEG
P02792	FTL
Q8N539	FIBCD1
Q15615	OR4D1
P21953	BCKDHB
Q9Y281	CFL2
P0CZ25	DNAH10OS
Q8N699	MYCT1
P18077	RPL35A
Q9NR99	MXRA5
O14656	TOR1A
Q8N6Q1	TMCO5A
P19440	GGT1
Q96RR4	CAMKK2
Q9BWU0	SLC4A1AP
Q6PH81	C16orf87
Q01668	CACNA1D
Q86X52	CHSY1
Q9P2E2	KIF17
P80404	ABAT
P54802	NAGLU
Q96PD6	MOGAT1
Q32P44	EML3
O95210	STBD1
P0C0L4	C4A
P25311	AZGP1
O95803	NDST3
P08603	CFH
Q16572	SLC18A3
P17098	ZNF8
Q9Y5F9	PCDHGB6
Q8NE71	ABCF1
P16278	GLB1
Q13163	MAP2K5
O15554	KCNN4
P17706	PTPN2
Q05C16	LRRC63
Q9Y4D8	HECTD4
P01705	IGLV2-23
Q9BYE7	PCGF6
Q92930	RAB8B
P56817	BACE1
Q13617	CUL2
Q9ULM6	CNOT6
Q86UQ0	ZNF589
Q9UKZ1	CNOT11
O95045	UPP2
O75648	TRMU
Q96SD1	DCLRE1C
Q5VXU9	SHOC1
O43908	KLRC4
Q6ZMB5	TMEM184A
O00339	MATN2
Q14781	CBX2
P13349	MYF5
Q96H55	MYO19
Q9NZA1	CLIC5
Q3MJ16	PLA2G4E
P11488	GNAT1
Q02535	ID3
P15309	ACP3
P55042	RRAD
Q56UN5	MAP3K19
P59991	KRTAP12-2
Q9H4X1	RGCC
P04908	H2AC4
P04908	H2AC8
Q9P2Y4	ZNF219
Q9H330	TMEM245
P10828	THRB
O43548	TGM5
Q13283	G3BP1
Q8TCU6	PREX1
Q6UWE0	LRSAM1
O60423	ATP8B3
Q9Y2G7	ZFP30
A6NK59	ASB14
Q9BX67	JAM3
Q5T6L9	ERMARD
Q9UII4	HERC5
Q9H808	TLE6
Q9BXC1	GPR174
Q9NZL9	MAT2B
Q58EX7	PLEKHG4
Q8N122	RPTOR
Q8NFU0	BEST4
Q09666	AHNAK
P46776	RPL27A
A6NH21	SERINC4
P19235	EPOR
Q7RTS3	PTF1A
A8MVW5	HEPACAM2
Q6IC83	C22orf42
Q13409	DYNC1I2
Q9BYB0	SHANK3
Q9BZ11	ADAM33
O75038	PLCH2
Q16667	CDKN3
Q68D91	MBLAC2
Q6PJ61	FBXO46
Q15633	TARBP2
Q8IWR0	ZC3H7A
P26012	ITGB8
P0CG08	GPR89B
Q9H3P2	NELFA
Q16635	TAFAZZIN
Q9UBZ4	APEX2
P23415	GLRA1
P43234	CTSO
P09105	HBQ1
Q9HC58	SLC24A3
Q5T2R2	PDSS1
Q96CT2	KLHL29
Q9P2N5	RBM27
Q9UHL0	DDX25
Q9BVK2	ALG8
Q00613	HSF1
Q8IWZ8	SUGP1
Q8N4G2	ARL14
C9J069	AJM1
P29371	TACR3
Q13045	FLII
P58304	VSX2
Q96LR7	C2orf50
Q8N6M0	OTUD6B
A6NNB3	IFITM5
Q6ZMW3	EML6
Q9BYG8	GSDMC
P10242	MYB
P51825	AFF1
Q9P0X4	CACNA1I
Q15819	UBE2V2
Q2TAZ0	ATG2A
Q6ZNE5	ATG14
Q7Z3Z4	PIWIL4
Q5SVS4	SLC25A30
P32247	BRS3
Q96PX8	SLITRK1
Q9P0B6	CCDC167
Q10588	BST1
Q6ZN06	ZNF813
Q504Q3	PAN2
Q8TBB1	LNX1
P50458	LHX2
Q9Y397	ZDHHC9
Q9H211	CDT1
Q92519	TRIB2
Q99466	NOTCH4
Q15631	TSN
Q96RE7	NACC1
O14641	DVL2
Q12840	KIF5A
P16870	CPE
Q7L1V2	MON1B
P30711	GSTT1
P58166	INHBE
Q6ZU67	BEND4
P78396	CCNA1
Q9BSJ6	PIMREG
O60303	KATNIP
Q96C57	CUSTOS
Q9NX07	TRNAU1AP
Q96IF1	AJUBA
Q9UKA2	FBXL4
Q12837	POU4F2
Q99627	COPS8
P51522	ZNF83
Q5T0W9	FAM83B
Q52WX2	SBK1
Q9Y4P1	ATG4B
O14792	HS3ST1
Q13242	SRSF9
P49758	RGS6
A6NCJ1	TEKTIP1
P39880	CUX1
Q92956	TNFRSF14
Q7Z4S6	KIF21A
Q969S8	HDAC10
P62913	RPL11
Q9BYW2	SETD2
Q86U42	PABPN1
A6NHJ4	ZNF860
P39900	MMP12
Q30154	HLA-DRB5
O75170	PPP6R2
Q9BX95	SGPP1
Q16647	PTGIS
Q9UI10	EIF2B4
Q9BUZ4	TRAF4
Q9UKS7	IKZF2
Q9H714	RUBCNL
Q68DV7	RNF43
Q9ULV5	HSF4
Q12888	TP53BP1
Q96RD7	PANX1
Q9NUQ9	CYRIB
Q96P53	WDFY2
O43524	FOXO3
P60014	KRTAP10-10
Q9NXW2	DNAJB12
Q96LX8	ZNF597
Q9NX08	COMMD8
Q9NXP7	GIN1
P54840	GYS2
Q06710	PAX8
Q00887	PSG9
O95711	LY86
P53618	COPB1
Q9BV68	RNF126
Q92993	KAT5
Q8TD43	TRPM4
Q70HW3	SLC25A26
A6NE02	BTBD17
P00558	PGK1
Q9UHC9	NPC1L1
O75419	CDC45
Q8NEZ2	VPS37A
Q14CZ0	HAPSTR1
Q9BQS2	SYT15
Q9H246	C1orf21
Q8N8A6	DDX51
O95813	CER1
Q86Y39	NDUFA11
Q99418	CYTH2
P50052	AGTR2
P62140	PPP1CB
Q02817	MUC2
Q13519	PNOC
Q96FZ5	CMTM7
Q5TA50	CPTP
Q9H792	PEAK1
Q9H0A3	TMEM191A
Q8N573	OXR1
P57075	UBASH3A
P51956	NEK3
Q9UKK3	PARP4
P15848	ARSB
Q9P2D0	IBTK
C0HLU2	ZNF689
O75113	N4BP1
Q14978	NOLC1
Q9P0V9	SEPTIN10
Q5BJH7	YIF1B
Q92551	IP6K1
O00305	CACNB4
Q8IVU9	CABCOCO1
Q96R28	OR2M2
A6NDD5	SYNDIG1L
Q13015	MLLT11
O00629	KPNA4
P15172	MYOD1
P04180	LCAT
Q8TAL5	C9orf43
O75151	PHF2
O15054	KDM6B
Q9NYB0	TERF2IP
O95620	DUS4L
Q96LM6	TEX37
Q9HA77	CARS2
Q96T53	MBOAT4
O60496	DOK2
O14880	MGST3
P32241	VIPR1
Q9NZN5	ARHGEF12
P30989	NTSR1
P08908	HTR1A
Q5JUQ0	FAM78A
O43897	TLL1
P78310	CXADR
O75951	LYZL6
Q14674	ESPL1
Q8NC01	CLEC1A
Q9P2I0	CPSF2
Q3KNW1	SNAI3
P57729	RAB38
P13385	TDGF1
Q8IYB7	DIS3L2
Q8N9T8	KRI1
P98077	SHC2
Q16760	DGKD
O94880	PHF14
Q969E2	SCAMP4
O96004	HAND1
Q07837	SLC3A1
Q8N357	SLC35F6
P26640	VARS1
Q7L591	DOK3
O76080	ZFAND5
Q8NEG2	C7orf57
Q8N490	PNKD
Q8N8A2	ANKRD44
Q9UDY6	TRIM10
P62987	UBA52
Q9Y2P8	RCL1
P49683	PRLHR
P78556	CCL20
P09669	COX6C
Q9P104	DOK5
Q9H6R6	ZDHHC6
Q96EV8	DTNBP1
O94983	CAMTA2
Q8N5R6	CCDC33
Q9UKY1	ZHX1
P61224	RAP1B
O75593	FOXH1
Q9Y259	CHKB
Q03167	TGFBR3
Q5TG53	SERTAD4-AS1
Q9HCE0	EPG5
Q9NY65	TUBA8
Q9BXJ8	TMEM120A
P52735	VAV2
Q9NSA1	FGF21
P17024	ZNF20
Q8NH83	OR4A5
Q5T4T1	TMEM170B
Q9NYK1	TLR7
Q8N3S3	PHTF2
Q8NDX5	PHC3
O95936	EOMES
P32019	INPP5B
Q9NTK5	OLA1
Q08462	ADCY2
Q6NUT3	MFSD12
P28332	ADH6
P33993	MCM7
Q49AR2	C5orf22
Q9UQ80	PA2G4
Q96JM3	CHAMP1
Q5U651	RASIP1
Q17RQ9	NKPD1
Q9Y4P8	WIPI2
P78330	PSPH
Q14117	DPYS
P56181	NDUFV3
Q9UNM6	PSMD13
Q96AB3	ISOC2
Q96Q42	ALS2
Q8NEM0	MCPH1
Q92766	RREB1
Q7Z5Q1	CPEB2
P26992	CNTFR
Q9UQR1	ZNF148
Q9NR00	TCIM
P13640	MT1G
A0AVT1	UBA6
Q8TCU4	ALMS1
Q86YT5	SLC13A5
Q9BXR5	TLR10
Q8NCB2	CAMKV
Q8WXK1	ASB15
P09603	CSF1
P29803	PDHA2
Q969X1	TMBIM1
O95751	LDOC1
P21453	S1PR1
Q9NXV2	KCTD5
Q9H0C8	ILKAP
Q8IWK6	ADGRA3
Q96C45	ULK4
Q9NW68	BSDC1
O15027	SEC16A
Q8NEE8	TTC16
Q9BPX6	MICU1
Q8N616	LINC00311
Q9P0J1	PDP1
P13489	RNH1
O00635	TRIM38
O95970	LGI1
Q96QC0	PPP1R10
P22570	FDXR
Q8WWG1	NRG4
Q8IVA1	PCP2
P16860	NPPB
Q6P5X5	C22orf39
Q5TI25	NBPF14
P52961	ART1
Q9NZC9	SMARCAL1
P26022	PTX3
O43462	MBTPS2
Q9P1U0	POLR1H
Q8WV92	MITD1
P55056	APOC4
Q9UPZ9	CILK1
P01906	HLA-DQA2
O95340	PAPSS2
P40855	PEX19
Q6ZUI0	TPRG1
Q9BTV4	TMEM43
Q9NZT1	CALML5
Q8NGI7	OR10V1
Q9NZC7	WWOX
Q9Y575	ASB3
P78347	GTF2I
Q9NWU2	GID8
P13716	ALAD
Q8NBV8	SYT8
Q9NPG3	UBN1
Q96A61	TRIM52
A0AUZ9	KANSL1L
Q5VV63	ATRNL1
Q9HD43	PTPRH
Q9Y6F9	WNT6
Q8NGA8	OR4F17
Q9P2R3	ANKFY1
Q5TGY1	TMCO4
P04844	RPN2
Q96ME1	FBXL18
Q9NQ33	ASCL3
O00757	FBP2
P08887	IL6R
Q9Y4E6	WDR7
Q9NYV4	CDK12
Q5M775	SPECC1
Q6VAB6	KSR2
Q8IYR0	CFAP206
Q86YB8	ERO1B
Q9BTE1	DCTN5
Q92616	GCN1
Q6UWQ5	LYZL1
Q8NDY6	BHLHE23
O00754	MAN2B1
Q14807	KIF22
Q8N319	LINC03040
Q5T6M2	LINC00242
O43251	RBFOX2
P51813	BMX
Q9H772	GREM2
P31273	HOXC8
Q13185	CBX3
P0CG34	TMSB15A
Q5TB30	DEPDC1
Q05195	MXD1
P56715	RP1
P0DI83	RAB34
P07510	CHRNG
Q9NRY4	ARHGAP35
Q96LI6	HSFY1
Q96LI6	HSFY2
Q9UBU6	FAM8A1
Q1MSJ5	CSPP1
P43378	PTPN9
Q9Y265	RUVBL1
Q9Y6X6	MYO16
Q8IV32	CCDC71
Q58EX2	SDK2
Q86U06	RBM23
A0A0A6YYK4	TRBV7-1
Q08209	PPP3CA
Q7Z5A8	TAFA3
Q05086	UBE3A
P25100	ADRA1D
Q9ULX6	AKAP8L
Q8N4C7	STX19
Q2KHR3	QSER1
A6NDS4	TBC1D3B
P49458	SRP9
Q5VYJ5	MALRD1
Q16533	SNAPC1
P98194	ATP2C1
P53621	COPA
P24394	IL4R
Q99747	NAPG
O14733	MAP2K7
Q9H7Z7	PTGES2
Q53H12	AGK
Q96G04	EEF2KMT
Q8WZA1	POMGNT1
P35219	CA8
Q8TDN2	KCNV2
Q9BX40	LSM14B
Q32M78	ZNF699
Q99959	PKP2
Q04760	GLO1
P48436	SOX9
Q9H0X4	FAM234A
Q9NTX7	RNF146
O43174	CYP26A1
Q01543	FLI1
Q15326	ZMYND11
Q02127	DHODH
Q9HAV4	XPO5
Q8TEB7	RNF128
P20749	BCL3
Q9UKT7	FBXL3
Q9HCC9	ZFYVE28
Q93079	H2BC9
Q15072	ZNF146
Q12950	FOXD4
P53804	TTC3
Q8WY36	BBX
Q01105	SET
P06576	ATP5F1B
Q9NYX4	CALY
Q8TCQ1	MARCHF1
Q8TF40	FNIP1
P34947	GRK5
P21731	TBXA2R
Q9UMS4	PRPF19
P51817	PRKX
Q8N344	MIER2
Q8N680	ZBTB2
P51810	GPR143
P13928	ANXA8
Q5BJE1	CCDC178
Q8NFY9	KBTBD8
Q96KV6	BTN2A3P
O60829	PAGE4
P23284	PPIB
Q14318	FKBP8
Q6UXD1	HRCT1
Q96AZ6	ISG20
P13805	TNNT1
Q16849	PTPRN
P59780	AP3S2
Q96G03	PGM2
O00299	CLIC1
Q6ZQR2	CFAP77
Q93084	ATP2A3
P48549	KCNJ3
Q2TAP0	GOLGA7B
P10276	RARA
Q9BXD5	NPL
Q92563	SPOCK2
Q7L7L0	H2AC25
Q1RMZ1	BMT2
Q8TC20	CAGE1
Q2TBF2	WSCD2
Q9BRP7	FDXACB1
B2RXF5	ZBTB42
Q05923	DUSP2
A6ZKI3	RTL8C
Q8IV33	KIAA0825
Q15486	GUSBP1
Q9ULD2	MTUS1
Q9UDW1	UQCR10
Q9H6L5	RETREG1
Q7RTX0	TAS1R3
P23634	ATP2B4
Q9UBX3	SLC25A10
Q7Z6K3	PTAR1
Q9BRR0	ZKSCAN3
P82932	MRPS6
Q16581	C3AR1
Q8N6S4	ANKRD13C
P17066	HSPA6
Q8WVP5	TNFAIP8L1
Q86UE8	TLK2
Q3SXR2	C3orf36
P52566	ARHGDIB
Q6N063	OGFOD2
P09958	FURIN
Q8TBK2	SETD6
Q9NYU1	UGGT2
Q11206	ST3GAL4
P20036	HLA-DPA1
Q07108	CD69
Q96SN8	CDK5RAP2
P62081	RPS7
Q9NR28	DIABLO
O75712	GJB3
Q08397	LOXL1
P48546	GIPR
Q96PY6	NEK1
Q96M89	CCDC138
Q4ZIN3	TMEM259
Q9UC07	ZNF69
P14555	PLA2G2A
Q6UX15	LAYN
Q8TCT0	CERK
Q6UWT4	C5orf46
Q86VH5	LRRTM3
Q4VXU2	PABPC1L
Q8N693	ESX1
Q9HB19	PLEKHA2
Q96LU5	IMMP1L
Q00872	MYBPC1
P25063	CD24
Q5GH76	XKR4
Q92889	ERCC4
Q8TF05	PPP4R1
Q66K66	TMEM198
Q9UHC1	MLH3
Q9NV96	TMEM30A
Q96JC9	EAF1
P78385	KRT83
O00622	CCN1
Q9BVK8	TMEM147
Q07325	CXCL9
O00571	DDX3X
Q8WTW4	NPRL2
P0C2W1	FBXO45
P01031	C5
B2RUY7	VWC2L
Q9BTE0	NAT9
Q5VWQ8	DAB2IP
Q9Y282	ERGIC3
Q9BT04	FUZ
Q9NP81	SARS2
Q9GZR2	REXO4
P09086	POU2F2
Q9H0K4	RSPH6A
Q9UBE8	NLK
P37108	SRP14
Q8WWG9	KCNE4
Q6UWI2	PARM1
Q8NBD8	TMEM229B
P83111	LACTB
Q9NT62	ATG3
Q9H816	DCLRE1B
P42357	HAL
P52298	NCBP2
Q6IN84	MRM1
Q8TDQ7	GNPDA2
Q6N069	NAA16
Q86UV5	USP48
Q96MX3	ZNF48
Q5T4S7	UBR4
Q8NE62	CHDH
Q56P42	PYDC2
Q9NRR8	CDC42SE1
Q8TBE7	SLC35G2
Q8N2R0	OSR2
Q96LR5	UBE2E2
P80303	NUCB2
P14923	JUP
P98153	DGCR2
Q8WV44	TRIM41
Q6KB66	KRT80
Q13275	SEMA3F
Q9BY76	ANGPTL4
P20823	HNF1A
Q96CN9	GCC1
P07320	CRYGD
Q6UWW9	TMEM207
O43252	PAPSS1
P01737	TRAV8-4
Q9UHG3	PCYOX1
P26006	ITGA3
Q96BF3	TMIGD2
Q8N292	GAPT
Q14590	ZNF235
P03979	TRGV3
P35318	ADM
P06756	ITGAV
Q02763	TEK
Q9BQA9	CYBC1
Q6ZUX3	TOGARAM2
Q8N159	NAGS
P55212	CASP6
Q9H9Y6	POLR1B
O94769	ECM2
P20718	GZMH
Q6X9E4	FBXW12
P53778	MAPK12
A7MCY6	TBKBP1
Q96KB5	PBK
P05783	KRT18
O95445	APOM
Q8IUQ0	CLVS1
Q6WRI0	IGSF10
Q3KQV3	ZNF792
Q8TF68	ZNF384
Q6UWY0	ARSK
Q96QA5	GSDMA
P08236	GUSB
O14924	RGS12
Q8N7K0	ZNF433
Q96CN4	EVI5L
O14829	PPEF1
P52798	EFNA4
O43680	TCF21
P00915	CA1
Q96IV6	FAXDC2
Q8TD55	PLEKHO2
Q92953	KCNB2
Q9NZG7	NINJ2
Q9NPC6	MYOZ2
Q9BWJ2	RHPN1-AS1
Q8TDD5	MCOLN3
O43155	FLRT2
Q9NRI5	DISC1
O43186	CRX
Q8IXY8	PPIL6
Q9H1H1	GTSF1L
Q96EY8	MMAB
Q9HAU0	PLEKHA5
Q96GZ6	SLC41A3
Q9BPX1	HSD17B14
Q9Y243	AKT3
P21359	NF1
P0C7T7	FRMD6-AS1
Q6U736	OPN5
Q9UMS0	NFU1
O60447	EVI5
Q96KG9	SCYL1
Q8N1A6	C4orf33
Q8N6H7	ARFGAP2
O43149	ZZEF1
Q96J87	CELF6
O75144	ICOSLG
Q96PE3	INPP4A
Q969P5	FBXO32
O14827	RASGRF2
Q9NSC5	HOMER3
Q9H175	CSRNP2
Q5JTJ3	COA6
Q92628	KIAA0232
P20340	RAB6A
Q9Y276	BCS1L
Q6UW60	PCSK4
Q7Z4S9	SH2D6
Q8N9R0	LINC00304
P13798	APEH
Q9H4I2	ZHX3
Q6PKG0	LARP1
P24534	EEF1B2
Q8TDW4	ST7L
Q12767	TMEM94
Q96B54	ZNF428
P08473	MME
P82987	ADAMTSL3
Q30201	HFE
O43491	EPB41L2
O95718	ESRRB
P48740	MASP1
P04156	PRNP
Q16695	H3-4
Q5VUJ9	EFCAB2
Q8N4Q1	CHCHD4
Q9UIQ6	LNPEP
Q9BVH7	ST6GALNAC5
P56962	STX17
Q9Y3C8	UFC1
Q02078	MEF2A
Q8N8U2	CDYL2
Q8IV04	TBC1D10C
